Year,Destination,Jan - Residence,Feb - Residence,Mar - Residence,Apr - Residence,May - Residence,Jun - Residence,Jul - Residence,Aug - Residence,Sep - Residence,Oct - Residence,Nov - Residence,Dec - Residence,Jan - Nationality,Feb - Nationality,Mar - Nationality,Apr - Nationality,May - Nationality,Jun - Nationality,Jul - Nationality,Aug - Nationality,Sep - Nationality,Oct - Nationality,Nov - Nationality,Dec - Nationality
2016,China,0,0,0,0,0,0,0,0,0,0,0,0,162340,181028,169575,170293,156634,152593,195467,218487,156939,191741,157264,212581
2016,Korea (ROK),0,0,0,0,0,0,0,0,0,0,0,0,61933,47349,30563,31218,29293,27667,34429,42117,29565,34025,33975,42305
2016,Japan,0,0,0,0,0,0,0,0,0,0,0,0,39232,34308,38412,33305,28376,25060,30137,40318,32946,37328,34571,39775
2016,Chinese Taipei,0,0,0,0,0,0,0,0,0,0,0,0,26218,29510,19769,22099,20128,23342,40877,34274,25643,19469,20277,19255
2016,Egypt,0,0,0,0,0,0,0,0,0,0,0,0,3589,2552,2232,2159,2051,1255,3556,2977,3461,2389,2033,1977
2016,Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,1959,1019,857,800,480,407,1216,1002,826,656,677,818
2016,UK,0,0,0,0,0,0,0,0,0,0,0,0,38566,34174,40459,38879,28694,25541,35140,36889,28173,34560,29146,30048
2016,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,6492,4538,3127,1691,1150,1415,2270,1430,1544,2126,2829,4249
2016,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,2718,2433,1455,1672,726,881,2928,1599,1534,2054,1744,1868
2016,Ireland,0,0,0,0,0,0,0,0,0,0,0,0,1999,1442,1289,884,952,1168,2302,2076,1475,1522,1423,1676
2016,Norway,0,0,0,0,0,0,0,0,0,0,0,0,1604,1713,1640,1519,516,806,1785,942,1009,843,1178,1154
2016,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,1135104,997121,1125822,1014016,1130075,1194314,1059679,1075069,1095495,1130947,998206,1317113
2016,Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,278505,229558,218080,208508,232381,211667,293253,248249,212351,324983,258803,333626
2016,Thailand,0,0,0,0,0,0,0,0,0,0,0,0,128216,132281,149245,174646,155678,124387,152493,150047,144261,158825,150311,160410
2016,Brunei Darussalam,0,0,0,0,0,0,0,0,0,0,0,0,100183,97235,123867,113044,104136,98904,110140,110531,122407,125342,107045,178182
2016,Philippines,0,0,0,0,0,0,0,0,0,0,0,0,47095,36840,29184,36406,38669,31969,31247,28396,34976,33489,28936,40239
2016,Vietnam,0,0,0,0,0,0,0,0,0,0,0,0,16346,15797,14375,15633,15911,25175,26030,22234,16555,17134,16571,15116
2016,Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,7347,3621,3287,4129,3459,3761,3385,3248,3382,4211,3638,5707
2016,Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,5471,5873,4788,5089,5368,5236,5617,5361,4862,4320,5305,4554
2016,Lao PDR,0,0,0,0,0,0,0,0,0,0,0,0,2069,2329,2476,2088,2251,2519,3246,3587,2725,1944,2868,2959
2016,South Africa,0,0,0,0,0,0,0,0,0,0,0,0,2020,1156,1622,1366,1151,1320,1720,1544,1691,1228,1378,3857
2016,India,0,0,0,0,0,0,0,0,0,0,0,0,67529,49200,52193,66056,72698,52177,46648,44793,41452,47784,46720,51328
2016,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,15594,13705,6988,6682,7142,5757,11333,7717,8836,8988,8321,13544
2016,Nepal,0,0,0,0,0,0,0,0,0,0,0,0,9727,8844,10193,6632,1673,1777,1684,2107,1348,1674,3217,11600
2016,Iran,0,0,0,0,0,0,0,0,0,0,0,0,6397,6143,5424,1611,2190,2273,3802,3524,3921,4021,3049,4747
2016,Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,5509,3906,5469,3308,4003,2854,7629,6141,4454,5015,4280,5820
2016,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,3482,3649,1837,2905,2239,1522,1491,1879,2818,3115,3566,4837
2016,Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,10733,4282,3639,3862,2278,1662,3126,3410,3072,3439,5239,6151
2016,Italy,0,0,0,0,0,0,0,0,0,0,0,0,4492,3273,2196,2774,1956,1414,3813,10176,3022,3505,2923,3203
2016,Spain,0,0,0,0,0,0,0,0,0,0,0,0,2572,2068,1558,1530,1404,1035,3655,5208,2320,2636,2135,1897
2016,USA,0,0,0,0,0,0,0,0,0,0,0,0,22843,18042,19106,22679,13985,17368,19715,15958,16764,18042,15623,16950
2016,Canada,0,0,0,0,0,0,0,0,0,0,0,0,8892,7631,6794,5224,5145,4760,6300,5585,4349,6403,5179,6075
2016,Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,12517,4466,11526,6254,6133,2280,24263,28952,11038,3819,8502,4128
2016,Oman,0,0,0,0,0,0,0,0,0,0,0,0,4907,2042,1074,1315,1152,307,6498,3964,838,166,725,782
2016,Iraq,0,0,0,0,0,0,0,0,0,0,0,0,1760,1882,1359,1215,1263,949,3056,2683,4002,1182,1397,1785
2016,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,1428,1516,829,1204,757,406,1436,1187,1366,890,1038,972
2016,UAE,0,0,0,0,0,0,0,0,0,0,0,0,977,521,1606,841,481,263,3221,2459,824,672,629,1656
2016,France,0,0,0,0,0,0,0,0,0,0,0,0,14491,12581,11601,14857,8476,7156,14898,16371,8188,9505,7832,8301
2016,Germany,0,0,0,0,0,0,0,0,0,0,0,0,13004,12402,13137,13089,8335,7333,10004,12724,10390,11417,9528,8913
2016,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,6751,5239,3207,5526,3360,2859,11723,10202,6106,6304,5454,5469
2016,Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,2609,2639,2439,2081,1802,1623,3316,2132,1778,2132,1987,2090
2016,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,1123,1278,900,632,529,572,2221,1851,1405,1461,1189,1122
2017,Australia,0,0,0,0,0,0,0,0,0,0,0,0,42405,22254,25068,34996,20245,25356,32963,23828,31265,29160,30919,32773
2017,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,4626,2947,3567,4846,3624,4563,6298,4870,5327,5870,4116,5269
2017,China,0,0,0,0,0,0,0,0,0,0,0,0,194861,182679,173838,184240,169708,172401,222441,223678,177361,195219,171418,213822
2017,Korea (ROK),0,0,0,0,0,0,0,0,0,0,0,0,53139,41699,35802,30415,27947,29460,42349,46701,40339,43110,42531,51036
2017,Japan,0,0,0,0,0,0,0,0,0,0,0,0,30034,35631,38982,27696,27105,24533,30975,42160,35825,33653,33879,32304
2017,Chinese Taipei,0,0,0,0,0,0,0,0,0,0,0,0,26410,28322,25197,25834,25397,27227,38281,34609,26913,32646,21760,20331
2017,Egypt,0,0,0,0,0,0,0,0,0,0,0,0,2262,1941,1894,2418,1517,1489,2439,2710,1907,1625,1513,2045
2017,Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,1371,944,908,676,679,1031,1353,1305,911,1093,981,1325
2017,UK,0,0,0,0,0,0,0,0,0,0,0,0,33244,28217,29699,33003,24440,25325,34707,36765,30917,30014,25212,27275
2017,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,5006,4961,4144,3146,1584,2004,2278,1385,1602,2277,2227,3690
2017,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,2571,3116,2373,2544,1148,1356,2823,1509,1502,1600,1308,1369
2017,Ireland,0,0,0,0,0,0,0,0,0,0,0,0,1811,1533,1786,1976,1395,1675,2233,2082,1659,1779,1446,1479
2017,Norway,0,0,0,0,0,0,0,0,0,0,0,0,1310,1440,1511,1723,757,1164,1865,711,808,955,897,980
2017,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,1169157,976491,1068479,956849,1047373,1082293,1019517,941474,1018273,952993,959897,1248917
2017,Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,250710,218336,235283,258602,203136,234474,250818,214670,207674,239808,229656,253403
2017,Thailand,0,0,0,0,0,0,0,0,0,0,0,0,153374,153461,172459,180157,153503,130120,153732,138900,134963,161720,159237,144896
2017,Brunei Darussalam,0,0,0,0,0,0,0,0,0,0,0,0,148292,125997,193307,160572,113252,144717,130810,133812,146090,103072,107968,152617
2017,Philippines,0,0,0,0,0,0,0,0,0,0,0,0,26732,24082,27618,35625,29276,34358,31122,31047,31270,33208,30104,36117
2017,Vietnam,0,0,0,0,0,0,0,0,0,0,0,0,17008,18093,18866,19841,19053,29059,31963,24493,19101,18576,16593,16281
2017,Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,4047,4210,2984,3422,2808,2758,3031,3266,4397,4020,3984,3077
2017,Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,3540,2633,3304,4638,3010,3811,3354,3748,3279,3507,3315,4175
2017,Lao PDR,0,0,0,0,0,0,0,0,0,0,0,0,2875,3269,3053,2946,2254,3612,4178,4093,3400,3267,3112,3401
2017,South Africa,0,0,0,0,0,0,0,0,0,0,0,0,1813,1108,1607,2073,1150,1157,1805,1461,2073,1636,1290,4387
2017,India,0,0,0,0,0,0,0,0,0,0,0,0,38068,33210,38422,43974,65422,49315,45499,40348,42129,53172,50505,52675
2017,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,12038,9002,9915,10755,9135,10380,10225,7942,9007,6971,6298,10168
2017,Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,5117,4725,5275,4680,3353,3728,7592,4732,3728,3351,3007,4165
2017,Nepal,0,0,0,0,0,0,0,0,0,0,0,0,1865,1513,2217,2052,1310,1147,1601,1629,2097,2388,1195,1539
2017,Iran,0,0,0,0,0,0,0,0,0,0,0,0,1491,5269,5112,1601,3505,5844,6075,6987,9055,5005,4359,4720
2017,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,1299,1110,1294,3142,2934,3440,3883,6339,4402,5227,5021,5647
2017,Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,9510,7675,7359,5756,4087,3641,3953,4039,3776,4725,5754,7289
2017,Italy,0,0,0,0,0,0,0,0,0,0,0,0,3966,3348,3387,3080,2373,2339,3977,9426,3525,3348,2677,3192
2017,Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,2134,1701,1491,1190,901,651,643,715,811,862,877,1092
2017,Spain,0,0,0,0,0,0,0,0,0,0,0,0,2028,1992,2195,2790,1909,2229,4342,6510,3420,3352,2376,2006
2017,Poland,0,0,0,0,0,0,0,0,0,0,0,0,1776,2296,1963,1752,1138,1262,1779,1852,1712,1410,1751,1376
2017,USA,0,0,0,0,0,0,0,0,0,0,0,0,19257,15370,17610,17148,13771,16665,19173,15482,14618,16628,14993,17488
2017,Canada,0,0,0,0,0,0,0,0,0,0,0,0,6336,6026,6657,6126,4949,4472,5590,5348,4468,5407,5362,6315
2017,Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,9360,6331,6642,6546,2603,4351,22442,21628,8535,4351,3903,3857
2017,Iraq,0,0,0,0,0,0,0,0,0,0,0,0,1436,2145,1284,1146,837,1589,1898,2420,2191,875,1197,1537
2017,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,1374,1150,1147,1185,957,904,1546,1495,1287,1158,1274,1117
2017,UAE,0,0,0,0,0,0,0,0,0,0,0,0,450,324,986,487,234,417,1834,1809,428,286,338,962
2017,France,0,0,0,0,0,0,0,0,0,0,0,0,9711,12490,10814,11731,8537,7957,16206,18022,9492,10172,7742,8794
2017,Germany,0,0,0,0,0,0,0,0,0,0,0,0,9642,11954,11727,10344,6873,6458,8705,10428,9224,9289,7780,7392
2017,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,5922,5851,5913,7080,4979,4779,10672,8716,6478,6251,4502,4742
2017,Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,2311,2457,2332,2430,1248,974,2029,1493,1230,1558,1301,1412
2017,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,1229,1274,1503,1739,1038,1098,2529,1760,1699,1244,1158,1056
2018,Australia,0,0,0,0,0,0,0,0,0,0,0,0,37869,24070,27332,29415,22561,25868,35636,25428,29831,30080,26093,37317
2018,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,4806,3475,3846,4620,3699,3934,5369,4286,3701,4508,3616,4838
2018,China,0,0,0,0,0,0,0,0,0,0,0,0,228621,296084,249027,235266,233271,222642,295096,303867,219278,238797,189973,232211
2018,Korea (ROK),0,0,0,0,0,0,0,0,0,0,0,0,68621,56077,42362,36684,41825,46460,64496,61224,45255,47754,52851,53174
2018,Japan,0,0,0,0,0,0,0,0,0,0,0,0,32736,33620,37695,27190,28337,26476,32886,45088,34824,33298,29943,32447
2018,Chinese Taipei,0,0,0,0,0,0,0,0,0,0,0,0,30938,35748,29043,31324,31523,32921,48411,40453,30779,28968,23172,20642
2018,Egypt,0,0,0,0,0,0,0,0,0,0,0,0,3426,2000,1948,2311,1534,1991,2877,2906,2419,2089,1841,2567
2018,Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,1753,1477,1345,1067,743,952,1279,1094,701,891,1148,1411
2018,UK,0,0,0,0,0,0,0,0,0,0,0,0,29235,32192,34025,30688,25460,26728,36221,37019,27031,29510,26452,26774
2018,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,4443,4990,3912,2094,1474,1987,2522,1447,1457,2207,2105,4027
2018,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,2273,2742,2622,1717,1381,1418,3340,1601,1433,1988,1451,1600
2018,Ireland,0,0,0,0,0,0,0,0,0,0,0,0,1697,1741,1923,1502,1370,1586,2117,1944,1445,1555,1426,1381
2018,Norway,0,0,0,0,0,0,0,0,0,0,0,0,1426,1638,1950,989,780,1201,2314,998,805,1067,964,1070
2018,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,974677,788733,904058,739975,788447,999336,846951,876124,911816,853921,866272,1065676
2018,Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,291830,237462,260258,253795,249033,322832,306074,260896,256766,262194,256986,319563
2018,Thailand,0,0,0,0,0,0,0,0,0,0,0,0,157288,150507,166085,181653,154369,141148,169905,157258,148472,184168,147441,156398
2018,Brunei Darussalam,0,0,0,0,0,0,0,0,0,0,0,0,113191,102707,140798,111035,113471,131344,101354,107331,134492,100186,108822,117300
2018,Philippines,0,0,0,0,0,0,0,0,0,0,0,0,27921,29482,32429,33070,39902,36763,32514,30671,29210,35172,32250,36678
2018,Vietnam,0,0,0,0,0,0,0,0,0,0,0,0,22060,27173,29688,29846,31424,44705,52163,39476,27489,26948,21854,22752
2018,Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,5773,7206,5879,8175,9160,7013,5957,7127,9210,10891,7426,6296
2018,Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,5042,3049,3045,3418,2963,3166,2405,2566,2963,3096,3276,3524
2018,Lao PDR,0,0,0,0,0,0,0,0,0,0,0,0,1714,2001,1965,1785,2028,2339,2425,2187,1966,1920,1694,1758
2018,South Africa,0,0,0,0,0,0,0,0,0,0,0,0,2030,1341,1782,1685,1111,1544,1914,1747,1690,1394,1519,4220
2018,India,0,0,0,0,0,0,0,0,0,0,0,0,45543,42423,45049,53232,69655,51853,44161,43134,42686,57884,51911,52780
2018,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,14064,13313,11289,9802,12534,11871,10937,11928,12940,18374,12571,10431
2018,Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,7515,5700,5395,4405,5349,6409,9077,6830,5393,6874,5166,6345
2018,Iran,0,0,0,0,0,0,0,0,0,0,0,0,7372,7779,12835,3374,4079,5454,8424,6637,3475,2356,2741,2568
2018,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,3636,2863,2244,3744,1693,1629,1731,2375,2046,2175,2081,2159
2018,Nepal,0,0,0,0,0,0,0,0,0,0,0,0,2104,1510,1733,2011,1473,1469,1295,1591,1377,2289,1537,1525
2018,Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,11736,9527,7930,5726,4405,3444,3920,3910,3619,4825,6051,7692
2018,Italy,0,0,0,0,0,0,0,0,0,0,0,0,4683,4032,4026,3263,2865,2920,4757,12059,3479,3469,3094,3408
2018,Spain,0,0,0,0,0,0,0,0,0,0,0,0,2935,2647,3288,2666,2393,2646,5353,8304,3683,3574,2770,2008
2018,Poland,0,0,0,0,0,0,0,0,0,0,0,0,2330,2720,2445,1977,1529,1657,2032,1872,2236,1683,2337,1546
2018,Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,2252,1810,1455,1004,1027,825,825,927,891,1079,1055,1379
2018,USA,0,0,0,0,0,0,0,0,0,0,0,0,21654,21689,22450,19577,19572,23409,25779,20146,17521,21611,19096,20880
2018,Canada,0,0,0,0,0,0,0,0,0,0,0,0,7893,8817,8643,6825,6643,5557,7045,6466,5454,6779,6906,7677
2018,Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,13217,4280,4435,4336,2173,14363,27900,18133,5251,4641,4468,9066
2018,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,1901,1385,1563,1472,938,1128,1310,1719,951,1250,890,899
2018,Iraq,0,0,0,0,0,0,0,0,0,0,0,0,1499,2688,1250,1292,951,1887,2320,3318,2372,1598,1132,1984
2018,UAE,0,0,0,0,0,0,0,0,0,0,0,0,611,414,980,456,176,407,2030,1946,387,376,491,1112
2018,Germany,0,0,0,0,0,0,0,0,0,0,0,0,11505,12326,14281,9597,9182,7836,10839,12741,10070,10704,10272,9542
2018,France,0,0,0,0,0,0,0,0,0,0,0,0,10936,12210,12551,12587,9936,9338,17794,18622,9220,9651,8263,8300
2018,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,6115,6106,6465,6475,5760,5561,12541,9731,6314,6226,5157,5200
2018,Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,2268,2317,2370,2053,1906,1592,3165,2170,1693,2123,1971,2052
2018,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,1516,1560,1968,1822,1267,1436,2981,2289,1783,1390,1298,1314
2019,Australia,0,0,0,0,0,0,0,0,0,0,0,0,39183,24602,25614,38064,22907,27253,36822,27299,30057,32075,27556,36839
2019,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,4868,3123,3463,5487,3420,3997,5116,4022,3946,4035,3757,4906
2019,China,0,0,0,0,0,0,0,0,0,0,0,0,273731,295150,272919,252093,242884,222005,307660,310380,237134,268510,250286,181505
2019,Korea (ROK),0,0,0,0,0,0,0,0,0,0,0,0,74964,64366,47497,39966,43894,53265,69225,65245,49658,48241,53496,63248
2019,Chinese Taipei,0,0,0,0,0,0,0,0,0,0,0,0,32424,35330,28046,29691,27521,33185,47554,40002,30520,33128,26364,19151
2019,Japan,0,0,0,0,0,0,0,0,0,0,0,0,32196,34750,37103,34269,28606,29637,35270,51176,38276,35232,33221,34958
2019,Egypt,0,0,0,0,0,0,0,0,0,0,0,0,3100,2229,2073,2690,1175,3056,3105,3358,2625,2093,2077,2250
2019,Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,2643,1690,1832,1259,1079,1185,1604,1481,1139,1202,1297,1727
2019,UK,0,0,0,0,0,0,0,0,0,0,0,0,29814,31169,31806,34419,24350,27393,36688,37848,23095,24053,23552,22298
2019,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,4042,3802,3155,2265,1319,1859,2420,1597,1383,1937,2164,3649
2019,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,2354,2554,2052,2031,1173,1272,3109,1484,1359,1777,1563,1586
2019,Ireland,0,0,0,0,0,0,0,0,0,0,0,0,1487,1505,1610,1897,1257,1741,2124,1872,1260,1612,1876,1455
2019,Norway,0,0,0,0,0,0,0,0,0,0,0,0,1354,1404,1322,1381,626,1156,2103,929,868,1108,1176,1158
2019,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,837971,813186,974968,843736,894454,1017251,853531,870657,763001,744314,738951,811862
2019,Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,314855,297666,312395,298641,253068,381239,372318,291572,271022,270118,268805,291578
2019,Thailand,0,0,0,0,0,0,0,0,0,0,0,0,157150,162595,169606,181276,159160,160778,162418,153161,136080,173672,137073,131337
2019,Brunei Darussalam,0,0,0,0,0,0,0,0,0,0,0,0,89833,102571,126620,91213,110876,105999,102136,94514,106027,83926,93551,108857
2019,Philippines,0,0,0,0,0,0,0,0,0,0,0,0,28563,30512,34699,38481,39401,39318,34123,39309,32888,33661,33842,37111
2019,Vietnam,0,0,0,0,0,0,0,0,0,0,0,0,22002,32153,29981,32608,33436,50134,53653,39847,29579,28852,27822,20279
2019,Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,7740,8210,7576,9994,9701,7784,8247,8736,9586,6560,6736,6227
2019,Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,2636,3450,3448,3727,3504,4183,3562,4630,4141,4617,4398,3961
2019,Lao PDR,0,0,0,0,0,0,0,0,0,0,0,0,1836,2510,1904,2050,2166,2547,2868,2825,2253,2154,1953,1889
2019,South Africa,0,0,0,0,0,0,0,0,0,0,0,0,1816,1259,1932,2013,1193,1950,1583,1711,1660,1371,1624,4562
2019,India,0,0,0,0,0,0,0,0,0,0,0,0,53736,51447,52507,57235,80684,58877,51542,63617,69522,76129,71042,48971
2019,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,13525,13743,11263,10740,8818,13104,11051,16595,21918,23716,20449,14078
2019,Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,9624,7079,6136,8733,5601,8336,9735,8835,10501,11175,11783,8219
2019,Iran,0,0,0,0,0,0,0,0,0,0,0,0,3112,3455,8042,2481,2138,3063,3359,4623,5404,3938,3579,3365
2019,Nepal,0,0,0,0,0,0,0,0,0,0,0,0,1882,1339,1574,1561,1282,1442,1636,2169,1532,2494,1730,1796
2019,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,1645,3554,1739,2184,1362,1589,2121,2683,2264,2300,2121,2496
2019,Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,12400,9580,9398,7019,5362,4116,4382,4321,3927,4876,6775,7828
2019,Italy,0,0,0,0,0,0,0,0,0,0,0,0,4258,4156,3903,3841,2753,3180,5077,13827,3537,3350,3230,3598
2019,Poland,0,0,0,0,0,0,0,0,0,0,0,0,2837,2974,2419,2235,1358,1535,2421,2835,2029,1846,2717,1827
2019,Spain,0,0,0,0,0,0,0,0,0,0,0,0,2610,2449,2737,3164,2292,2793,5961,8894,3959,3578,3013,2166
2019,Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,2190,1828,1568,1283,1061,869,1002,971,923,1191,1432,1701
2019,USA,0,0,0,0,0,0,0,0,0,0,0,0,23886,21734,23192,21953,20452,24901,27462,23234,18688,20642,22062,21722
2019,Canada,0,0,0,0,0,0,0,0,0,0,0,0,8622,8346,8966,7711,6786,6140,7658,7449,5495,6226,7201,6968
2019,Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,8173,4400,4865,4784,1982,25994,27461,21158,5674,5328,5392,6233
2019,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,1581,1160,1514,1182,876,1231,1382,1567,1081,1190,1332,1194
2019,Iraq,0,0,0,0,0,0,0,0,0,0,0,0,1530,2201,1690,1446,669,1858,2269,3760,1699,1355,1287,1657
2019,UAE,0,0,0,0,0,0,0,0,0,0,0,0,653,403,919,931,107,622,2589,2552,432,404,536,1026
2019,Germany,0,0,0,0,0,0,0,0,0,0,0,0,12146,12932,14143,11988,9006,8877,12155,13299,9537,8560,9381,8197
2019,France,0,0,0,0,0,0,0,0,0,0,0,0,10744,12340,12300,13022,9436,9875,18726,19541,8939,10247,8248,8243
2019,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,5806,5729,5951,6892,5148,5455,13882,10217,6033,5993,5612,5392
2019,Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,2434,2332,2088,2323,1679,1763,3393,2259,1736,1972,1857,1823
2019,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,1434,1485,1744,2061,1241,1657,3788,2448,1932,1563,1433,1296
2020,Australia,0,0,0,0,0,0,0,0,0,0,0,0,45089,19330,7628,9,25,22,53,69,144,78,148,85
2020,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,5190,2401,1002,2,3,10,15,101,21,14,18,17
2020,China,0,0,0,0,0,0,0,0,0,0,0,0,300934,70137,29996,72,18,128,396,407,967,706,869,519
2020,Korea (ROK),0,0,0,0,0,0,0,0,0,0,0,0,84734,30679,3158,3,0,20,162,263,345,174,107,105
2020,Chinese Taipei,0,0,0,0,0,0,0,0,0,0,0,0,36524,19863,3363,2,2,9,33,43,96,67,52,36
2020,Japan,0,0,0,0,0,0,0,0,0,0,0,0,32263,32963,7928,11,8,28,140,186,364,181,158,153
2020,Egypt,0,0,0,0,0,0,0,0,0,0,0,0,2755,2664,613,8,13,1,20,22,43,26,12,27
2020,Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,3257,1944,814,0,0,0,15,18,10,2,3,2
2020,UK,0,0,0,0,0,0,0,0,0,0,0,0,26670,25042,11235,19,23,61,115,123,264,81,123,112
2020,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,4357,3692,1166,2,0,0,17,1,11,15,13,18
2020,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,2398,2818,770,0,0,1,6,14,11,17,18,8
2020,Ireland,0,0,0,0,0,0,0,0,0,0,0,0,1733,1369,570,2,3,4,9,7,10,9,13,6
2020,Norway,0,0,0,0,0,0,0,0,0,0,0,0,1490,1584,443,0,1,4,2,10,3,5,7,3
2020,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,737477,494638,309476,69,55,105,257,381,1169,709,574,345
2020,Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,332890,256212,112040,287,171,482,5975,744,1317,462,552,591
2020,Thailand,0,0,0,0,0,0,0,0,0,0,0,0,138852,126191,66374,6815,4786,5115,7369,7950,8623,7395,7605,7338
2020,Brunei Darussalam,0,0,0,0,0,0,0,0,0,0,0,0,69885,45998,19529,32,39,110,59,44,152,58,48,66
2020,Philippines,0,0,0,0,0,0,0,0,0,0,0,0,31095,22474,10688,7,12,35,790,112,388,223,109,118
2020,Vietnam,0,0,0,0,0,0,0,0,0,0,0,0,29779,25454,8134,15,49,2,330,100,106,48,119,48
2020,Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,7713,6600,2064,7,2,14,122,1,7,6,4,8
2020,Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,4695,3091,1601,12,9,32,32,16,35,41,100,81
2020,Lao PDR,0,0,0,0,0,0,0,0,0,0,0,0,2087,2465,857,2,4,0,4,1,0,0,2,2
2020,South Africa,0,0,0,0,0,0,0,0,0,0,0,0,2144,1105,549,0,1,8,12,8,19,10,5,15
2020,India,0,0,0,0,0,0,0,0,0,0,0,0,76516,59488,17723,51,37,58,956,242,377,166,110,159
2020,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,9342,6026,1841,0,10,36,67,94,91,35,49,43
2020,Pakistan,0,0,0,0,0,0,0,0,0,0,0,0,7264,7541,2214,13,34,108,272,94,55,40,51,91
2020,Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,3761,3010,1240,4,1,6,7,22,49,14,14,14
2020,Iran,0,0,0,0,0,0,0,0,0,0,0,0,3566,2941,485,0,1,3,9,13,24,17,9,10
2020,Nepal,0,0,0,0,0,0,0,0,0,0,0,0,2427,1537,630,0,0,3,300,5,30,28,56,51
2020,Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,12261,11018,5085,2,3,17,171,35,46,9,29,18
